,result,table,_start,_stop,_time,_value,_field,_measurement,asset_id,asset_tag,category,pdu_ip,sensor_id,sensor_name
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:55:06.90783488Z,38.97,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:56:06.92729088Z,39.04,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:57:06.926992896Z,38.97,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:58:06.924555008Z,38.88,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:59:06.929246976Z,41.93,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T07:00:06.886893056Z,42.6,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T07:01:06.926285056Z,38.92,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T07:02:06.929519872Z,38.4,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T07:03:06.923175936Z,38.87,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T07:04:06.92941312Z,38.74,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T07:05:06.920818176Z,38.24,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T07:06:06.941670912Z,39.16,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T07:07:06.929714944Z,42.11,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T07:08:06.924404992Z,41.69,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T07:09:06.893357056Z,42.09,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
